Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40
1314,454,0.228087,-3.278936,-1.222708,-2.857273,-4.031177,-1.541646,-0.839493,-3.909132,-3.809315,-0.591957,-0.181925,-3.46336,-0.002634,0.118442,-2.184113,-1.507697,-2.726888,1.639155,1.757713,-2.144133,-0.080504,-6.401166,-3.889874,-0.152015,-1.849204,-0.392292,-1.999995,-1.920741,-5.83683,-4.847262,-6.975809,-0.617169,-0.343691,-2.100891,0.086342,-2.788725,-2.973152,2.033209,-3.83156,0.217303
1315,399,2.145496,0.337697,0.495642,-0.875686,0.714479,0.227808,0.78914,0.281104,-1.691647,2.263081,1.165565,-0.922585,1.662613,1.414967,-0.556876,0.69902,0.212071,2.283679,2.679484,0.810421,1.143639,-4.377074,-2.282946,-0.047194,-0.539323,1.19723,0.682206,1.028926,-2.455186,-3.635773,-3.250066,2.98235,1.245404,0.295503,0.821973,-0.685511,-1.720656,1.941867,-0.194645,0.670094
1316,433,-0.863161,-0.568264,0.700211,0.106437,-1.945559,-1.8667,0.233978,0.77197,-4.072646,-1.551311,-0.536557,-1.833546,-0.74697,1.573188,-3.649424,-1.713316,-4.614044,-2.166577,-1.078182,-2.209492,0.036668,-2.138931,-4.646545,-1.291574,-0.435071,0.77061,-2.818009,-1.403689,-4.176904,-0.062689,-5.41843,-2.558109,-1.296456,-1.563282,-1.986313,0.405954,-0.931383,-1.515256,-2.293609,-1.230314
1317,427,-1.393341,1.167429,3.729026,0.416186,-1.976084,-0.886058,-0.027272,-1.196356,1.485944,-2.77329,-1.881577,-2.322969,-2.256936,0.703476,-1.023313,-3.248782,-3.960241,-0.648066,-3.19593,-1.263363,-1.170611,0.14437,-2.05208,-0.18192,-0.567918,2.004598,-1.151811,-0.957489,-3.359564,2.380514,-4.595656,-1.43275,-0.687847,-0.892698,-1.227475,-0.776003,0.242446,-1.461239,-2.176254,-2.3274
1318,514,-0.052989,-1.456663,1.286619,2.851661,1.717457,-0.807631,1.89195,0.29596,-1.163134,0.614044,0.668994,-1.167992,2.173068,0.727643,-1.565487,1.364652,-4.886261,-0.57506,2.538692,-1.211921,3.114222,-3.435937,-0.597161,-0.180325,-0.659638,2.047049,-2.376334,-1.709582,-3.889736,-1.253006,-3.808627,0.525704,0.914716,0.157917,-2.556358,0.948801,-0.311066,0.265178,-2.446483,-0.719516
1319,353,-1.932588,-0.774295,-0.430855,-1.142222,-2.993709,-0.12721,-0.162538,-1.710661,-1.490649,-0.677842,-1.061279,-2.180676,-2.081338,0.502088,0.934388,-0.669677,-3.155533,-0.027265,-2.018854,-2.035715,-0.726416,-2.720175,-2.494274,-1.067396,-0.784073,0.842552,-1.721307,-0.535768,-2.531063,-1.277006,-3.265945,-0.378922,-0.149275,-2.363037,-1.014676,-0.823937,0.139054,-0.531562,-1.788821,-2.234548
132,518,-0.588864,-1.760643,-2.626591,-2.461703,-3.720601,-1.926634,-0.235526,-2.406417,-1.426387,-0.057062,-1.915773,-2.519026,-1.527459,-0.914293,-0.780741,-5.279462,-1.75084,1.908998,0.713363,-2.745415,-2.563148,-3.085328,-5.504172,1.849619,-2.079664,-0.364731,-0.343207,-1.48082,-4.09208,-3.608978,-7.26364,1.698598,-0.267037,-1.793586,-0.288969,-3.098474,-1.759571,-0.461681,-2.025572,-0.299595
1320,406,-1.440192,0.777486,0.597773,0.515328,2.369217,1.803156,1.862963,0.461612,1.432455,2.484243,3.08013,0.109184,4.271553,1.393569,2.009175,0.664512,0.416651,2.025877,1.4003,2.612141,1.031001,1.384446,0.137625,1.301613,-0.951549,1.410038,3.34522,0.999367,0.403235,-0.330102,0.141487,2.032898,1.637915,0.510982,-0.561177,-0.444805,0.361647,2.245461,2.64007,0.150966
1321,470,4.429263,-3.15699,-1.576001,0.159591,0.263084,-1.738954,1.456764,-2.242129,-0.640911,2.396007,0.944833,-0.799799,2.729972,1.21253,1.470396,-0.957805,2.120728,4.233984,4.542453,0.503669,-0.091865,-4.144591,-1.738918,2.518086,-1.349184,0.764247,1.571798,1.674975,-0.288877,-1.61219,-3.698329,2.086558,1.544299,0.834845,1.339087,-0.433901,0.942125,3.563355,0.124317,3.827107
1323,462,1.58776,-1.326413,2.114674,4.270872,1.041441,0.239199,2.327498,1.413401,-1.478341,-2.466964,0.808665,0.855763,0.603795,1.004396,1.737914,1.823392,-1.288884,-0.55168,0.409892,0.963295,1.372054,0.894725,0.312736,1.153146,2.318319,3.213354,-0.300907,3.155349,0.506761,-1.088503,-1.587346,-1.668061,0.804853,2.800969,0.056966,1.017049,0.050875,0.536649,-1.308304,1.614535
1326,329,1.026918,-0.265743,1.781185,1.94428,-0.50892,-0.31123,1.126454,-0.771695,0.212885,-0.499563,0.432394,-0.642315,1.693056,0.709445,1.341421,-1.117288,-0.622127,1.249085,3.114629,0.73616,2.152918,-2.201929,-1.144557,0.850075,0.133031,0.15538,-0.022257,-0.074774,-1.712525,-0.2912,-4.064281,2.694773,0.750681,0.617849,-0.028323,0.253359,0.689801,0.795531,0.108376,-0.301838
1328,352,0.141556,1.41465,1.463338,-1.32027,-2.027142,-0.834424,-0.085052,-2.091243,-0.983031,1.166924,-0.46213,-1.90082,-0.467971,0.277037,-0.934661,-3.176266,-1.030817,0.394999,-1.067741,-0.463668,0.668344,-2.884559,-2.013155,-2.258438,-2.263219,0.097113,-0.656058,-0.98407,-2.23536,1.441466,-4.586412,0.031594,-2.475423,-1.162034,0.584652,-0.850073,-2.863635,-0.661973,-0.746962,-1.103037
133,370,1.293757,1.336099,1.497371,0.508039,1.479879,1.094602,2.652689,1.09951,0.434712,1.733368,0.390033,-0.078798,0.969305,4.414735,3.262761,0.948106,-0.223095,0.547777,1.045587,0.783534,1.885468,0.858553,0.692157,0.44099,0.703807,3.416318,2.640431,0.438255,0.776668,1.37385,-1.191452,0.459886,0.910594,0.298931,1.304606,0.427237,1.277061,1.668433,0.277972,0.349994
1332,518,-1.710769,-3.578914,-2.583665,-4.064823,-3.043244,-2.77262,-1.953889,-2.827335,-3.481518,0.904184,-2.750006,-3.471253,-2.50545,0.502989,-5.019121,-3.367644,-3.455366,-0.272596,0.851462,-3.28186,-1.586266,-6.915338,-6.29842,-2.153819,-3.140884,-1.057197,-3.740461,-3.670534,-7.394956,-4.112307,-8.606006,-1.003734,-1.099997,-2.144572,-1.066732,-2.278622,-1.937472,-1.354023,-6.928753,-3.018899
1334,419,1.330056,-1.92573,-0.685887,-2.188818,-1.204699,-1.328779,1.443679,-2.608426,-2.485923,0.831367,-0.021437,-2.396373,0.748476,-0.56998,-1.024131,-2.111384,-0.63789,2.94533,2.297136,-1.110638,2.262643,-7.167601,-3.364547,-0.141662,-2.163772,1.119322,-0.573809,-1.570968,-5.116193,-2.268699,-5.438138,2.176438,1.541882,-1.893889,0.477516,-1.57082,-0.993298,0.311733,-3.060142,0.478804
1335,429,1.437434,-1.299025,0.510099,-2.707431,0.585513,0.331047,1.224762,-1.191915,-0.767316,0.14467,0.912545,-1.367061,2.557283,2.648912,0.504306,-0.30704,-0.107933,2.184892,0.832226,-0.601391,1.378162,-1.317644,-0.137723,0.982514,-0.767521,1.555836,0.664123,-1.156341,-0.382299,-1.412471,-1.607463,2.21843,1.520087,-2.73429,-0.918298,-1.002515,-0.235227,1.193653,0.245258,0.341604
1339,482,0.434788,-1.685974,-1.485115,-1.559313,-4.066788,-0.539165,0.467532,-1.792013,-2.919345,0.055076,-0.046079,-1.51549,0.585871,1.107816,2.320333,-0.58907,-0.899532,2.858207,3.070339,0.302429,0.12467,-4.495988,-4.154529,0.76606,-1.115238,0.972646,-0.464436,0.69285,-1.560269,-1.190982,-5.114454,2.31509,-0.136891,-1.708993,1.448859,-2.107815,-1.036728,2.433768,0.348408,1.392688
134,434,4.558838,-2.898048,1.279036,1.393744,0.352428,1.57509,2.309256,1.344756,-1.297177,1.306611,1.351956,0.693239,3.37539,4.463154,1.16817,1.962611,0.911302,2.830909,3.388393,0.594375,1.764599,-4.656981,-0.396072,3.250013,0.590264,2.931367,-0.071659,3.53582,-0.31013,-1.502571,-3.12111,3.439614,2.086628,1.759747,1.105526,0.345675,0.648272,2.894701,-1.8754,4.680593
1340,328,-1.489371,-1.121732,0.249361,-0.155919,-1.11528,-1.212746,-0.677632,0.997493,-1.301109,-1.017736,0.157002,-0.838039,-1.593319,0.895997,-0.467653,-1.589728,-3.045823,-0.893802,-0.829649,-1.399059,-0.38359,-0.752335,-3.694914,-0.837546,-0.783708,0.652041,-3.100299,-1.376381,-3.540357,-0.258226,-4.566598,-1.301556,-0.104527,-0.488744,-1.912643,0.738197,-0.077409,-0.442398,-0.40256,-2.291017
1342,411,0.145421,-1.704983,-3.250791,0.280675,1.983951,-0.909974,1.380013,0.358801,-0.700228,0.498022,0.352366,-0.852907,1.875622,1.170256,0.916968,-0.002708,-1.597375,0.355987,1.666715,-1.962926,4.408699,-2.262886,0.094902,-0.17167,-2.291952,1.450872,-1.228697,-1.990117,-3.273368,-2.442792,-3.534989,0.632437,2.008338,-1.35858,-2.828978,-0.046169,-0.214499,-0.239958,-2.206744,-1.682078
1345,501,1.662862,0.297989,2.464122,1.159562,-0.609451,0.634841,1.483037,0.432339,0.826228,2.808563,0.641552,1.251934,1.33308,1.330963,3.096323,-0.56051,1.966968,2.808592,3.194068,2.197077,1.851207,-3.099064,0.401678,2.208305,-0.322113,2.336446,1.171165,1.325439,-1.600752,0.123817,-1.766787,2.51484,0.62505,2.019214,2.904078,-0.560146,0.289006,1.263027,-0.867145,0.269279
1346,449,-0.551346,-2.437154,-0.524808,-2.333759,-3.434033,-0.339722,-0.594638,-1.949753,-1.698153,-0.077647,-0.712413,-3.109978,-1.153046,-0.290035,0.656696,-2.402894,-2.739056,0.605445,0.662296,-1.318428,-0.854572,-4.349162,-4.17432,-1.141221,-1.747478,-0.375128,0.93451,0.238558,-3.954364,-3.036873,-4.43191,-0.777722,0.452426,-1.794442,-0.045238,-1.561168,-1.622979,1.191946,-1.547114,0.776648
1347,452,-0.352243,-1.479395,-1.705069,-0.228512,-0.084235,-0.133051,-0.363771,-0.980321,-2.618434,2.686057,-0.010474,1.386786,0.051178,0.716365,-0.293694,-0.123834,-1.310472,0.963826,0.114446,-0.846767,-0.015784,-2.62722,-1.772418,-0.177278,0.746847,0.116186,-0.639087,2.070726,-2.184449,-2.382356,-2.118574,0.069841,-0.197688,-0.032292,-0.888596,-0.742099,-0.597862,-0.756426,-2.393778,-0.7036
1348,552,-0.231804,-2.23739,-3.171389,-1.440741,0.292567,-0.272664,0.904304,-1.627286,-0.024804,0.916118,1.125493,-1.853038,2.543389,-0.734659,4.019684,-2.519591,-0.282743,3.106293,2.954042,-0.343118,-1.047319,-1.798304,-1.31409,0.537959,-2.087238,0.908039,0.941654,-1.685959,-3.01868,-2.843907,-4.636184,2.562785,2.315034,-1.540249,-2.168748,-0.522038,0.589761,0.811018,-0.422027,0.19785
1349,424,1.33582,-0.855414,-0.507167,0.568626,1.192346,0.972089,2.20059,1.435442,-1.306901,-0.017418,1.178571,-1.681726,1.583136,2.027093,5.474533,1.751407,-1.982351,1.260716,2.014587,0.517231,1.953063,3.27063,0.105317,2.11158,0.901157,2.145971,1.063407,1.479251,0.808411,-1.567375,-1.241523,2.41455,1.785499,0.544635,-0.297656,0.18325,1.138879,2.629196,0.205351,0.888094
1350,272,-0.19609,-2.538093,-1.612865,-2.450613,-1.144635,-2.289522,-1.208367,-1.234897,-2.958222,-0.55224,-0.225992,-1.662602,-1.024993,-0.723745,-0.866923,-1.385079,-0.412715,0.021359,-0.052285,-1.579303,-1.806092,-2.857121,-2.875152,-1.05433,-1.999555,-1.390914,-0.61078,-1.978581,-2.393056,-2.496992,-3.601832,-0.869077,-2.02723,-1.818726,-0.686339,-2.237214,-1.835434,1.086243,-0.389916,-0.921109
1351,403,-0.391216,-2.362061,-1.308544,-1.09393,-1.366775,-1.026844,1.013907,-0.916594,-1.428111,1.499594,-0.661712,-1.203019,0.869053,1.027432,-1.15119,-1.236704,-0.522629,1.764489,2.075038,-1.453521,0.167503,-2.417691,-2.29207,0.014091,-0.8817,2.106407,-1.103893,-0.553591,-1.902954,-2.748239,-5.096991,1.378432,1.385682,-0.778918,-0.516751,-0.400063,0.098395,1.233256,-2.107191,0.182689
1352,473,-0.578277,-1.072948,-0.09275,-2.429884,-5.175192,-2.782959,-1.925165,-3.133542,-2.407768,-0.943925,-2.197259,-2.968336,-2.248741,0.489591,-2.906676,-3.183057,-2.910587,2.204671,-1.542975,-2.059055,-2.573976,-6.465884,-3.912472,-1.274342,-2.626829,0.833568,-3.689498,-1.287271,-5.456207,-1.265401,-6.573729,-2.423917,-1.247746,-1.401564,-0.09193,-1.151126,-1.620656,-0.938155,-4.877064,-1.282101
1353,568,2.34445,-3.204929,-2.34637,2.321533,1.029162,1.128818,2.244523,0.314611,-1.569415,1.140398,3.043003,-0.244148,3.274062,1.470187,3.109557,1.352523,0.052577,2.80833,4.508145,0.406464,1.58609,-1.25784,-1.337011,2.221774,-0.521579,2.26931,0.230919,1.719419,-0.376224,-3.729407,-3.027753,3.290746,3.421906,0.537057,-0.267671,0.422385,1.071927,3.405094,-0.112637,2.916513
1354,445,0.05953,-3.591874,-0.206322,-0.053109,-0.721809,0.396153,0.676163,-0.643252,-1.691497,-0.471116,0.535282,1.262723,1.950717,1.714732,2.796829,1.341739,-3.048408,1.632856,2.668587,-1.395547,3.252254,-2.003472,-2.286439,1.533316,0.496155,0.829768,-0.862241,-0.637304,-1.479807,-3.408499,-2.010524,1.478448,1.933924,-0.847186,-1.653979,-1.050655,-1.753606,1.489358,-1.553245,-0.124545
136,431,2.069941,-1.683423,-0.099289,0.857249,0.756867,1.97045,3.074719,0.222684,-0.382469,2.45626,1.385958,-0.458872,3.872973,2.535525,5.517774,0.674064,1.301941,3.041143,3.254665,1.238876,1.704162,-0.347293,1.072111,2.421849,-0.501993,2.545411,3.368615,3.690439,2.107414,-0.71678,0.965051,3.135582,2.873964,0.018529,0.801643,-0.320695,-0.188148,3.254124,3.953045,3.336903
1360,447,1.765639,-1.358319,1.171109,1.301266,1.443816,-0.479113,1.111488,0.930928,-1.680816,3.086781,1.227184,-0.252841,2.009906,2.397765,-1.980204,1.79971,-0.155298,0.478579,4.401099,0.343467,1.35187,-0.500982,-0.520915,0.9378,-0.294113,0.917461,-0.478275,0.878009,-1.429362,-1.830171,-4.380582,1.653912,-0.646738,1.235332,-0.04918,-0.028679,-0.25119,3.454949,-0.525874,1.963333
1362,242,0.50006,0.259938,0.969289,1.232524,1.262214,1.49691,1.99762,1.277534,0.08864,1.427017,0.9086,0.535333,1.187143,1.652403,1.344022,0.375899,0.15922,-0.757303,-0.515245,0.602991,1.244967,-0.29986,-0.031782,0.640348,-0.204948,1.639894,1.490414,2.34079,-0.228057,-0.494738,-0.678446,0.900912,0.667535,0.56536,-0.220754,2.138341,-0.376842,0.044669,-0.319465,0.950852
1366,321,0.18132,-1.051808,-0.085262,-2.034195,-0.698855,-0.583955,0.334071,-1.972815,-1.478803,1.140779,1.295664,-0.496067,0.252105,-0.125643,-0.542501,0.046916,1.855786,0.910464,0.641023,-1.026016,0.056986,-4.142614,-1.425953,-0.238502,-1.642929,0.258147,-0.685069,-1.206071,-1.652501,-0.667436,-3.280079,0.409458,-0.516725,-0.151166,0.693832,-0.813315,-0.538494,0.481915,-0.272863,-0.145975
1367,484,-1.334117,-1.470379,-0.334055,-1.56894,-3.672191,-2.370889,-2.287408,-4.901666,-3.860005,-1.286895,-3.209646,-3.108907,-1.587776,-1.283117,-2.034942,-2.573914,-1.987619,1.784262,0.544515,-1.605251,-1.22549,-6.578933,-3.291794,-1.930305,-1.827702,-0.739943,-2.206065,-1.888482,-4.603819,-1.227463,-7.043115,0.867465,-1.543247,-1.638861,1.937056,-2.920866,-3.674416,-1.7235,-2.576134,-2.181543
1368,259,0.675266,-2.621956,0.18532,0.191807,-0.938898,-0.06381,0.821153,0.589094,-0.96485,0.679435,0.270793,0.002978,0.346347,1.577927,1.069319,0.537521,-0.331546,1.811838,1.35973,-0.563473,0.499026,-1.686146,-1.096266,0.551987,-0.098552,1.679627,-0.935522,0.222,-1.290307,-1.44323,-2.591943,-0.22795,0.214053,0.217227,1.021388,-0.06005,-0.188759,0.553961,-2.186484,0.072229
1369,438,3.390891,0.446583,2.488333,0.026167,-0.678099,1.140108,-0.120423,-0.925321,0.315685,2.961755,1.621297,0.340393,0.889148,1.380509,0.577667,1.659487,1.10911,5.240229,5.699565,0.06021,0.828019,-3.024029,-0.035758,1.700204,0.309564,1.150085,1.435361,1.000166,-2.338252,0.225368,-2.785924,4.433433,1.947873,1.540874,2.389436,-0.870501,0.354828,3.08827,-2.564408,2.473822
137,548,1.90154,-1.621196,-1.581597,-2.110672,-0.501046,-1.067986,-0.36732,-1.442053,-2.005901,2.420795,0.335773,-1.406608,1.648102,-1.224915,-2.029162,-1.650461,2.366252,2.773244,4.464785,-1.035852,1.332356,-7.169027,-2.788754,-2.347082,-4.069711,-0.07807,-0.558728,-1.538449,-5.766862,-4.522286,-5.12824,1.73978,0.883228,-0.677634,-0.016851,-0.844332,-1.43425,0.421037,-2.519459,0.055141
1371,485,0.938042,3.650802,1.216886,0.33232,-0.508716,-0.695711,1.818741,-1.606125,0.244578,2.629298,0.298271,-0.573012,0.246592,-0.295104,2.70921,-1.824876,0.575881,2.664162,0.963395,1.178685,0.403432,-4.021342,-1.354471,-0.744649,-2.175418,1.675797,1.018665,0.716246,-1.820176,3.687257,-4.557788,1.915417,-1.199878,-0.184439,2.53924,1.687488,-0.896066,0.046106,0.781421,0.589148
1375,376,4.64864,2.041718,2.286318,2.961379,2.271574,2.951575,3.981914,2.676327,1.532482,2.714146,2.989706,2.633097,2.988594,5.155925,5.249751,1.902561,3.974727,3.191495,2.65193,3.08794,2.686199,2.784317,2.468379,4.146093,2.919732,3.677541,4.769087,4.579441,7.016173,1.967017,1.935778,3.576424,3.711393,3.748622,3.341057,4.247631,3.009703,3.838572,2.423018,4.488989
1378,398,1.01504,0.76183,-0.881446,1.504176,0.195371,-0.283265,1.884207,0.592324,-0.034323,0.574213,1.325625,-0.525669,0.780273,0.345081,3.451089,-0.491017,-0.816997,0.190048,1.796881,1.673723,0.220946,-0.191839,-1.982325,0.757464,-1.781971,3.892621,1.143504,2.706001,-0.153525,-0.72513,-3.867516,2.419122,0.696736,0.675292,0.00839,0.390606,1.071743,2.614742,1.770042,2.658551
138,623,-0.084992,-3.057677,1.786469,2.567711,-2.714007,-1.529105,0.71791,1.154372,-3.944743,-3.02005,-1.250045,-1.123147,-1.762078,5.151235,-3.243129,0.252976,-6.75436,-2.598169,-0.875864,-1.932795,2.02512,-3.408819,-3.239989,-0.78233,1.892723,2.170653,-4.841986,-0.934839,-3.618017,-0.100561,-6.874747,-1.194936,-0.425003,0.014522,-3.263232,0.735151,-1.232033,-0.238506,-6.220899,-1.238935
1380,262,0.025883,-1.103387,-0.97637,-1.970879,-2.174835,-0.061784,-0.828809,-1.347923,-0.886641,0.594746,0.369541,-1.381605,-0.473919,-0.366541,2.518204,-0.920101,-0.804466,1.857245,2.37496,-0.766754,-1.423527,-1.629131,-2.241926,0.106176,-1.659016,0.597631,0.504058,-0.187326,-2.018445,-2.474519,-3.571727,1.303341,0.408678,-0.657947,0.03146,-1.476347,0.172536,1.266867,-0.224353,-0.456717
1381,481,-4.24151,-1.339913,-1.517986,-4.241186,-6.941694,-3.962518,-3.17435,-6.257346,-3.76926,-2.33665,-3.949728,-5.213799,-4.744294,-2.440163,-4.607789,-5.398456,-5.330995,-2.185252,-4.041421,-4.075593,-4.164938,-7.061174,-6.052855,-5.23066,-3.285338,-2.733207,-2.627355,-5.155419,-6.201492,-1.582661,-7.098932,-3.508357,-3.614927,-4.987312,-1.910093,-1.024457,-3.897572,-4.230035,-4.182916,-4.341788
1385,539,1.188766,-1.961065,-0.03254,-0.460646,-3.000161,0.023413,2.575312,0.673139,-0.707235,-1.210813,0.904758,-3.085486,0.253952,-0.386172,-1.277193,-0.860496,-2.108138,2.32412,0.443003,-2.333834,0.727514,-3.539872,-1.950268,0.995404,-1.374425,2.631811,-0.472032,0.609466,-5.417133,-2.428971,-5.149536,0.040832,1.716599,-1.132021,0.263778,-0.134622,-0.006712,0.754037,-3.081063,1.869104
1390,490,1.488285,-1.211803,-0.395731,-0.816383,-0.433424,0.610936,1.468624,-0.445408,-0.410517,1.040401,3.561783,-0.477117,2.664397,0.885373,2.82955,0.626371,-3.348935,3.402937,5.280137,-1.163633,2.087629,-3.590987,-2.158103,0.75398,-1.288771,1.718962,0.669958,0.436419,-2.368773,-2.882247,-3.885309,3.854826,2.689645,-0.816566,-2.816294,-0.565831,0.131585,3.871526,0.440911,1.687544
1391,228,-1.137097,-1.523585,-2.694089,-2.565505,-1.726319,-1.044202,0.006774,-2.431431,-1.184918,0.287224,-0.200184,-1.802378,-1.016264,-0.684728,0.93464,-1.102825,-0.392064,0.960852,-0.674207,-1.424988,-0.708622,-2.048342,-1.729598,-0.618183,-0.596847,0.360992,0.076597,-1.240718,-1.383709,-2.664299,-3.046393,-0.168874,-0.201117,-2.044262,-0.371973,-2.058614,-0.352839,-0.004947,-0.606424,-1.603605
1392,380,2.792873,0.303225,0.716227,0.044063,1.390722,2.994156,2.055907,0.306789,0.917144,2.111126,3.272383,0.936796,2.652806,2.249714,4.324788,1.306163,2.787632,4.031779,2.039361,0.652468,-0.952633,0.888907,1.170884,3.475957,0.141023,1.549252,4.412701,4.590639,2.388804,-1.309944,0.24257,3.379933,2.444347,0.974646,1.93441,1.038756,2.186742,3.336552,-0.7502,3.861844
1393,529,-3.781554,-2.353317,-3.466188,-5.231252,-5.262531,-6.536815,-3.207251,-4.935698,-3.832866,-1.758853,-4.570929,-5.758358,-3.949063,-3.453825,-4.942208,-6.311576,-4.153466,0.162875,-0.998171,-4.287005,-2.827696,-9.924905,-7.266269,-4.325922,-6.085465,-1.025454,-3.650595,-6.579598,-8.345678,-2.99763,-9.668535,-0.389201,-2.370083,-5.48378,-2.579968,-4.023223,-3.835321,-4.775797,-6.415291,-6.69563
1394,354,-1.332078,-2.412,1.273013,0.864455,0.56696,-0.169422,0.642336,-0.130553,-0.164311,0.460122,0.208053,1.207727,-0.000302,2.803826,1.426827,0.775109,-1.245125,-0.253963,0.015827,-0.847744,-1.796235,-0.396605,-1.138706,2.02858,0.266672,1.421993,-0.407601,2.12555,-2.033952,-2.141525,-2.229551,0.910253,1.047078,1.464585,-0.541505,-0.255972,0.738859,-1.033879,-2.974826,0.790046
1396,374,0.904184,-1.395879,-0.135658,-0.415586,-0.73474,-1.515554,-0.329318,-1.186129,-2.692401,1.937797,0.037996,-1.895257,0.312741,-0.000978,-3.733824,-1.289432,0.08625,2.208336,2.653621,-0.192271,0.675849,-5.622496,-2.200302,-1.487278,-2.835715,-0.214761,-0.750396,-1.317109,-4.64234,-1.557089,-5.556621,1.699663,0.355196,-0.622248,0.285321,-0.964838,-1.587849,0.742026,-2.125653,-0.013372
1397,456,-1.060233,-0.572879,3.247259,2.140341,-2.585401,-1.020922,-0.804191,-0.450437,-0.939934,-1.932313,0.135309,-1.365001,-0.383094,4.233442,-3.073031,-1.000229,-5.285056,-1.821026,-1.195773,-0.905445,-0.044314,-1.845364,-1.602115,-0.099094,0.381512,0.132184,-3.539664,-0.037752,-3.734085,1.596715,-5.089808,-0.17317,-0.770173,0.499204,-2.172365,-0.150654,-1.976056,-1.02674,-3.666703,-2.757241
1398,479,3.319232,0.786667,4.019992,2.657136,-0.337342,-0.71908,2.827931,2.633828,-0.148931,1.153819,0.329987,1.208082,1.949316,5.288727,1.173573,0.78946,2.324077,1.314777,1.852646,1.635822,1.740772,0.218374,1.523084,2.48054,0.681169,2.880576,-0.900068,2.129011,4.452461,4.448873,-1.172374,2.629734,0.949428,1.893831,1.45651,2.81729,-0.904499,2.929986,0.478936,2.602333
1399,412,0.170194,0.417842,-1.227045,-0.687382,-2.452035,0.827475,0.712803,-2.051455,-0.989563,2.30397,-1.804926,-0.632991,0.98499,1.236867,1.571982,0.635177,-0.101813,1.507313,1.901228,1.021449,-1.244612,-4.899765,-1.584611,0.245157,-3.24398,0.9045,0.126637,1.699161,-1.197561,-2.236351,-2.566549,2.511434,0.062327,0.411914,0.073433,-1.080315,0.207886,-0.145239,-0.317478,0.813644
140,499,4.281577,-1.232152,0.833371,-0.363477,1.925205,2.305434,3.844403,1.739066,0.369933,2.006147,2.980245,0.367894,4.253622,3.623226,2.485329,2.573602,2.690106,4.558114,5.032264,1.878157,1.125906,-0.464262,0.500789,4.316036,1.132468,3.83156,2.597735,4.187009,-0.043473,-2.523708,-1.778602,5.302739,3.927171,1.454153,2.100082,1.014584,2.162893,3.911672,0.896823,5.32072
1400,539,1.642132,0.282041,3.036367,0.738351,-4.691128,1.206638,0.79845,-0.021227,-1.721626,0.480133,-0.03713,-1.223111,-0.519331,2.814025,-2.027552,-0.194444,-1.34098,1.264975,1.87579,0.359373,0.903632,-6.587854,-1.374816,0.20847,-0.334333,2.747822,-2.294535,1.069606,-3.317779,1.071571,-5.333265,1.323981,0.222336,2.003966,1.985614,0.345326,-0.882354,0.66815,-2.947804,1.47846
