Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40,Item41,Item42,Item43,Item44,Item45,Item46,Item47,Item48,Item49,Item50,Item51,Item52,Item53,Item54,Item55,Item56,Item57,Item58,Item59,Item60,Item61,Item62,Item63,Item64,Item65,Item66,Item67,Item68,Item69,Item70,Item71,Item72,Item73,Item74,Item75,Item76,Item77,Item78,Item79,Item80,Item81,Item82,Item83,Item84,Item85,Item86,Item87,Item88,Item89,Item90,Item91,Item92,Item93,Item94,Item95,Item96,Item97,Item98,Item99,Item100,Item101,Item102,Item103,Item104,Item105,Item106,Item107,Item108,Item109,Item110,Item111,Item112,Item113,Item114,Item115,Item116,Item117,Item118,Item119,Item120
486,569,-1.853539,-7.357504,-4.216802,-0.693588,-1.871868,-0.34475,-3.602626,-6.943533,-1.011162,-0.813285,-0.850095,-4.305639,-4.445336,-2.974586,-1.521332,-2.165945,-1.622871,-2.918705,-2.165705,-0.203731,-0.78989,-4.577804,0.908167,-2.742986,-2.262776,-2.532002,-4.998793,-1.354433,-1.853936,-0.865197,0.103572,-0.974223,1.273546,-1.127265,-8.100937,-4.657087,0.033531,-1.678766,-0.476028,-0.168577,-1.864566,-0.179856,0.401956,-0.51055,-2.378627,0.275907,-3.386777,-5.424954,-1.913879,-3.767635,-0.890306,-7.455343,-5.914189,-0.140701,0.83651,-1.651633,-2.847539,-1.421059,-0.423277,1.736611,3.293249,-3.76001,-1.203191,-4.823498,-4.161949,-8.794672,-2.823081,-2.072112,-1.581857,-3.055821,-2.082927,-0.537718,-0.479221,-3.205247,-2.872118,-1.551691,-1.51654,-3.130645,-4.889645,-7.35246,-1.097413,-4.2545,-2.510967,-3.53026,-2.119996,-7.227968,-5.112575,-1.106814,-2.286202,0.142871,-4.900105,-4.940911,-3.809579,-1.831267,-4.403482,-2.145466,-3.438104,-5.911272,-4.743314,-1.030594,-0.86326,-4.29876,-5.157466,-1.055127,-0.117645,0.24991,-2.602847,-2.352026,-6.892573,-5.681804,-1.399219,-2.706136,0.601338,0.552794,-0.410714,-3.368112,-7.054474,-2.808383,-3.919459,0
487,463,1.688376,-0.299379,2.114086,2.081754,2.889417,2.183802,4.381326,0.064901,0.824578,3.83913,2.916584,1.615473,0.99275,0.987788,1.681789,1.433713,2.558724,2.321867,0.716843,2.916959,2.720148,0.414571,1.110403,1.95844,-1.791161,0.856796,1.880417,0.997533,1.122474,3.183141,0.629605,1.682224,0.472686,0.701281,-2.050525,1.67704,3.664565,-0.29787,0.127124,-0.374936,2.771609,0.675873,3.186688,2.05272,0.764878,2.140957,-0.216478,0.299407,3.490803,2.355793,4.985925,-1.440265,0.770896,2.608927,3.184416,0.808867,2.128801,1.432717,0.8127,1.845186,0.622544,-1.290083,2.7554,1.333816,1.100399,0.956896,1.354812,0.996798,1.281912,0.20607,2.507513,3.645128,3.980325,1.403411,-0.112806,2.919557,2.304164,0.944695,0.729228,2.190251,2.235041,0.122543,2.663583,3.778108,1.609711,-0.01124,-2.079383,0.411954,1.424058,0.058074,1.704604,2.198443,-1.761736,2.252629,0.362692,2.382088,-0.041184,0.226335,3.703806,-0.370154,-0.297153,0.145222,-2.034312,2.168533,1.370807,2.819817,1.998913,0.655799,0.062381,2.268089,2.231677,3.710629,2.089506,-0.235754,2.196057,0.991625,-0.545002,-2.913627,0.730315,0
488,559,0.824203,-4.25092,-2.314424,0.29976,0.046396,-0.738688,-1.2961,-3.464153,0.993779,0.843304,-0.08876,-2.601256,-3.776786,-1.447351,0.443646,-0.65355,-0.186918,0.594986,-0.944667,2.237275,0.835079,-4.668594,-0.843032,-0.256508,-3.662243,-0.152619,-2.206068,-1.67524,-1.319668,0.71971,1.089108,0.379802,-0.031266,1.719223,-6.290832,-0.297364,1.701084,2.096713,-0.239725,0.093584,1.413287,-0.429977,1.357053,1.407781,0.015871,0.381375,-1.082073,-4.09321,0.643112,0.115473,1.340362,-3.97871,-1.360773,2.132084,3.557542,-0.301849,0.773546,0.54644,0.430929,2.142753,1.31032,-0.045964,0.270333,-2.574617,-2.784287,-6.394222,-0.772214,-0.963631,-2.312185,-0.434913,-0.524899,-1.329796,-1.09821,-1.242936,-0.362339,1.991929,-0.354706,-0.407648,-0.714911,-2.341655,0.112208,-4.313547,0.945923,0.057961,2.184446,-4.532549,-3.507184,1.859405,-1.051538,3.611115,-2.280693,-2.47672,-1.28143,-0.789552,-1.135774,-1.872121,-2.339804,-3.362845,-4.160562,-3.022374,-0.123391,0.137025,-4.122904,-1.060973,-1.703124,0.367527,-0.127352,1.738399,-1.978607,-2.96827,-1.240889,0.631392,0.313241,-0.062175,-1.772827,-0.113561,-3.258978,0.007846,-1.407769,0
489,310,0.522013,-2.479457,-1.389764,-0.075111,1.251069,0.513656,1.35697,-2.016811,0.009385,0.715006,0.685498,0.34599,-1.153316,-0.66683,0.719477,0.435694,0.975978,0.832544,-0.67958,2.488387,1.591241,0.301545,0.522858,0.723472,-5.127278,0.481575,0.31925,0.531211,0.059146,-0.51425,-0.556589,0.052324,1.118661,-1.40243,-3.192667,-0.861359,0.98275,-2.953076,-1.065608,-0.967662,-0.355271,0.546018,0.370246,1.126371,0.040038,0.456726,-2.168737,-0.705464,1.282995,-0.217831,-0.550166,-1.913096,-2.291402,0.266392,1.291635,-0.909403,-0.06177,0.700769,0.152263,1.147283,-1.168617,-0.965465,1.805294,2.048841,-0.404286,-0.134861,0.956968,-0.055301,-0.180839,-0.561626,1.096238,2.008492,2.287932,0.270177,-1.308204,0.663084,1.343949,0.434794,-1.208987,0.200155,0.741806,-1.47177,0.227772,0.712574,0.596571,-2.100868,-3.507996,-0.263393,1.260714,-0.599509,0.44994,0.69836,-3.462513,0.331158,-0.164019,0.856987,-0.648274,-3.035542,3.444616,-0.757063,0.272217,-1.528141,-0.727363,1.23985,-0.134469,1.918511,-0.221658,-1.512348,-0.35824,0.475021,1.671672,-0.831657,-0.058592,1.218459,0.847953,-0.58983,-2.961224,-3.64336,-1.920534,0
49,540,0.528882,-5.002178,0.519092,-1.260069,0.621709,0.995557,-0.231138,-0.408087,1.075256,1.811191,-2.465456,1.053615,-0.530516,0.799817,0.799577,-0.067197,1.771808,1.429599,2.325799,4.724789,2.303302,-1.504757,1.567122,3.496468,-2.918062,-0.142248,-1.628527,0.503414,-0.727178,1.460571,0.21592,1.202519,1.050571,-1.150706,-2.027359,1.560504,2.149881,3.478854,-0.601542,0.196045,1.097303,-1.449649,-1.099023,1.34375,0.37008,-1.750661,-1.194119,-1.607589,4.10965,-0.541537,1.576563,-1.83672,-0.365713,2.561862,3.268142,0.322999,1.663307,3.033268,2.27079,0.99114,1.185109,0.481563,4.838745,-1.215918,-0.215967,-0.875725,0.241748,-1.046449,-3.19222,1.155285,2.533479,3.107829,4.019918,2.879525,0.283293,1.384419,2.903955,1.558298,-2.454408,-0.081109,2.669848,-0.459509,2.201309,1.554461,0.817915,-4.241221,-4.39687,3.170808,1.248242,2.709893,0.127498,-0.291893,-1.081647,2.170326,0.066136,0.164842,-1.53966,-2.666081,-0.631072,-0.54751,-1.402038,-2.525719,-3.101004,-0.685613,4.359216,4.15662,0.554133,1.607753,-0.162511,0.612728,0.735904,5.186364,4.386336,1.231413,2.010735,1.315756,-1.081791,0.031558,0.212834,0
490,255,-0.404835,0.794669,0.357146,0.990327,0.893772,1.047096,1.196776,1.69569,2.286766,1.131589,0.191612,1.237905,0.309176,0.051279,1.153539,1.00266,2.377819,1.607783,0.678568,1.801855,3.545245,1.557384,1.322873,1.034241,-1.413074,-0.256283,1.415651,1.179974,0.201307,1.737,1.339977,1.366419,0.908426,1.846845,-0.957071,1.136286,2.503573,1.621753,0.574339,0.881721,0.522388,0.974793,1.079712,1.935039,0.648292,0.786264,1.950841,1.667717,2.462803,0.314666,1.384964,0.887272,1.363325,2.747672,2.487851,0.425202,1.276442,0.488164,0.992938,1.007651,1.529585,1.916921,1.674089,-0.947586,0.31137,1.150944,1.860381,-0.210578,-1.607013,2.29187,1.790299,2.522379,1.191706,1.666722,1.192083,0.569763,1.539999,1.106696,1.359249,-0.347558,1.80443,0.838008,1.590521,2.174866,0.829944,1.643091,0.142309,1.275449,0.303414,2.14431,1.477801,0.127615,0.866842,1.247857,0.691632,0.067325,0.488609,1.334537,-0.613896,-0.231582,2.425412,0.854718,-0.578952,-0.190376,1.365699,1.906317,1.78101,0.686888,1.445171,1.523616,-0.238788,1.792436,1.961582,0.880123,1.419437,1.52831,0.556242,1.652558,2.744019,0
491,522,-3.767763,-2.652241,-1.601804,0.173125,1.531427,-0.051028,0.721835,0.448797,-0.764965,-0.185431,-0.223871,1.603113,-2.237867,-2.392397,0.613714,0.213722,2.105584,0.809017,-0.744392,0.016766,-0.531755,1.379478,0.585442,1.353685,-4.073787,-1.339656,0.321881,-0.379454,0.270384,1.445124,-1.058176,-1.629748,-0.155469,-2.304112,-4.907927,-0.087213,1.518622,-2.463558,-1.684365,-0.440249,-0.63643,-0.175743,1.379289,-0.13634,-1.276906,-4.150877,-1.1388,3.031945,1.063369,-2.443897,-0.251303,-0.863069,-1.552021,-0.579417,1.230371,-1.011215,-0.553162,0.447658,0.31871,-1.97356,-2.37666,-0.716055,3.715076,1.947348,-1.281103,0.382449,1.011272,-1.01565,-2.225198,-0.238515,2.503974,4.344272,2.871336,0.684306,-1.011843,0.109487,-0.961346,1.061664,-1.226802,-0.362809,3.117971,-0.318109,0.117926,-0.090904,-1.21005,-1.021032,-4.314195,-0.767404,-0.063179,-0.398331,1.855014,0.951457,-3.728282,1.807234,-0.950007,2.010576,0.307091,-2.978286,0.563749,-1.877317,-0.918817,-1.259332,-1.112651,1.101294,4.056117,5.350011,-0.127431,-1.726496,-0.579177,1.23814,1.953722,-1.258365,1.940879,0.601224,4.222931,-1.004263,-1.888937,-4.389504,0.691185,0
492,465,2.8412,-1.931832,-1.436368,2.55904,0.689136,1.01102,1.573494,0.90998,1.050652,3.452965,1.835377,0.819852,-1.208466,-0.122294,1.638911,1.182162,3.827502,4.03708,1.287351,1.826278,1.862905,1.578514,0.549602,4.090972,-2.277029,0.946045,2.470159,0.352665,0.4916,0.75176,-1.129007,1.443754,1.471457,0.510889,-1.317645,1.845836,3.251628,1.847312,-1.105251,0.211276,0.752457,-1.518069,0.558361,2.136851,0.680057,-2.581944,0.722118,0.277306,4.225352,-0.152433,1.911421,-0.39484,2.015184,3.646426,1.33043,1.11344,3.693534,3.658305,4.16335,0.252342,-0.060125,2.167422,4.574125,0.360737,0.023202,-0.768636,1.962515,0.71356,-2.563714,1.918209,3.154087,3.410301,4.674793,2.280641,2.031847,1.789685,2.946415,1.764032,1.173011,2.164188,2.251105,0.475746,1.364638,1.73528,1.352642,0.334381,-1.16619,0.606134,4.193128,1.643866,1.958155,6.343199,-1.531697,-0.115937,-0.59755,-0.584292,-1.334163,-2.064368,-1.470131,-2.161868,-0.058827,-0.815492,-5.734487,1.677158,3.219609,3.585202,2.141141,0.650973,1.067471,2.324123,1.294144,1.343106,4.329954,4.313009,3.195725,1.775941,3.100924,-0.412518,1.092197,0
496,437,-0.414501,-5.129721,-0.857133,-0.701847,0.84192,1.189671,0.031356,-0.816696,0.909866,-1.505848,1.946493,0.584183,-0.586014,0.049865,0.17939,-0.940573,1.550038,0.928091,2.570576,-1.83071,0.617602,3.274024,1.815762,1.352176,-1.658987,-2.063633,-0.517183,-0.684043,1.025644,1.732357,-0.419816,0.224519,-0.124315,-2.733003,-2.217818,0.606656,-0.611274,0.383347,0.598104,1.391711,-0.551554,1.455938,-1.745606,0.459328,-0.465038,2.362635,-3.892539,0.839906,2.408929,-1.012052,1.253472,0.056799,-0.579178,0.08143,1.736454,-0.42276,0.341121,1.504524,0.654855,2.330607,1.395598,-0.901548,2.480329,0.272846,-1.38684,0.49749,-0.919975,-2.047892,-0.199527,-1.348536,1.850643,0.561648,1.122367,0.20921,-1.745032,0.202298,2.170261,1.419232,-1.8844,0.082596,1.013688,-1.175943,0.88528,0.47564,1.653307,-3.088771,-3.79811,2.123475,0.292239,1.385528,-0.204734,0.654664,-1.602484,0.350113,-1.115426,1.837885,0.395671,-0.299936,1.341154,0.511688,-1.317613,-3.814095,0.09297,-0.072171,3.134625,1.797939,-1.198133,-1.872722,-0.840541,-0.549247,-0.206264,0.703545,2.016302,-0.524861,0.675785,1.281564,-2.923695,0.391311,-0.06361,0
497,510,-3.104638,-4.733227,-2.985369,-1.342521,0.020133,0.03952,-0.767655,-3.150548,-0.761864,-1.571769,0.719427,-1.96736,-3.559902,-1.692933,-0.383527,-2.354135,0.762237,0.144975,-1.140717,-0.874299,-0.603452,1.878399,0.280942,-0.064811,-7.517871,-2.805099,-1.971327,-2.191989,-2.510117,-0.323352,-0.869795,-1.295143,-1.681071,-3.78471,-3.947869,-1.684703,-1.083227,-2.138587,-2.907994,-2.28636,-1.414013,-2.063289,-0.986341,-1.369232,-1.289687,-2.122277,-1.715247,0.055547,0.621705,-4.607951,-0.236582,-1.238868,-1.420463,-1.560104,0.108116,-3.101681,-0.815625,0.80112,-0.415635,-0.035321,-1.249713,-0.236801,1.196318,-1.334313,-3.838959,-1.395572,-2.907958,-3.24507,-3.129852,-2.781611,-0.697172,0.217737,1.037239,-1.170094,-2.449067,-0.244331,1.08349,-0.140094,-4.787469,-0.205288,-0.623173,-4.499248,-2.108697,0.431536,-0.564942,-4.321015,-6.266789,-1.21692,0.070174,-0.396526,-1.37897,2.752489,-5.093945,-1.00117,-3.160855,-0.735722,-2.965901,-3.882899,-1.238459,-1.780682,-2.638754,-5.156359,-4.071169,-1.218982,3.067745,1.386399,-2.218524,-5.428438,-0.796086,-1.772457,0.146572,-0.387263,1.533877,-2.602641,-0.677717,-1.190829,-2.341229,-3.449293,-0.454837,0
498,282,-2.062948,0.31469,-1.417181,0.232296,-0.3532,0.673318,0.203077,-0.724628,0.902639,-0.068156,0.887633,0.471132,-0.781258,-0.202495,1.083732,0.690243,1.063372,0.150003,1.511322,0.894998,-0.089161,1.722917,1.371369,-0.724332,-2.066709,-0.28575,1.037892,0.064309,-1.400213,-0.436959,-0.176976,0.90087,0.592528,0.305647,-1.107406,0.335393,1.683323,-1.445821,0.118175,-0.375692,-0.206458,-0.39803,2.607662,-1.569723,-1.041513,-0.510302,2.308137,-1.251317,0.428675,0.801528,-0.102081,1.356682,-0.174303,1.643856,-0.349587,-1.112804,-0.682712,0.063157,-0.164029,-0.017357,0.26719,1.59508,-0.144461,-1.080814,-0.252652,-0.523164,1.749723,0.734864,-2.653341,1.741728,-0.026583,0.496726,0.293983,-0.459377,2.187748,1.433531,0.788673,-1.341849,1.328705,-1.850298,-0.778844,-1.001413,-2.158827,-1.508348,-0.93728,0.333917,-2.951767,0.193719,-0.151898,-0.961555,0.134093,1.236083,-2.015232,-1.813456,-1.898677,-2.111177,-0.928697,-0.817488,-0.258816,-0.11065,0.25285,-0.35663,-3.616798,1.131939,-0.362783,0.252598,0.103051,-2.849868,0.369555,0.3132,1.406586,0.355548,0.166496,1.191027,0.817338,0.067597,-0.236438,-1.680165,0.812735,0
5,402,0.160329,-2.440544,-0.650762,1.25989,0.210992,-0.088758,1.749258,0.654031,0.263455,0.55438,0.985553,1.218052,-0.877326,0.438165,1.476401,3.076055,1.449788,2.057334,-0.421479,1.705546,0.533275,2.167658,1.103974,0.656996,-1.409831,1.111579,2.334388,1.130973,-0.657858,-0.182555,-0.065294,1.145351,0.638641,-0.512112,-3.232765,0.885807,3.173025,-0.147107,1.206458,0.499028,0.600296,-0.145312,4.393064,0.337933,-1.572035,-1.828185,2.763857,0.463261,3.128232,0.606369,1.173554,-2.117988,-2.661875,3.171946,0.933866,-0.371185,0.909774,1.189403,1.529065,-1.25412,0.467484,2.806884,2.614485,0.130969,1.485703,-0.158053,2.469679,0.814638,-2.780076,2.672906,3.414995,5.787152,3.271404,1.232814,1.3979,1.125414,1.098106,0.845155,0.89596,-0.582545,0.611621,1.869331,1.499911,-1.104156,0.597662,0.049819,-1.891501,-1.569082,0.661793,0.585681,2.762701,1.101934,-1.789613,0.338005,-1.488803,0.977546,0.224573,-0.890142,1.060238,-2.153212,-0.088602,1.117201,-2.773878,1.408489,2.514292,4.120937,2.510834,1.649642,0.282634,2.077057,2.278183,1.173998,3.208288,1.909613,3.828329,1.520985,-0.099917,-0.887937,1.972845,0
50,427,2.919975,2.513393,2.233282,2.72916,5.080689,3.029687,3.318274,4.652785,2.711487,4.606265,0.853766,2.766179,1.43199,1.570655,3.406541,1.307288,5.123244,5.638899,0.909528,3.176917,4.211852,2.748848,1.048924,4.531274,-1.164578,0.507558,3.160452,1.072133,1.966233,4.503042,3.780088,2.941144,3.224371,3.131588,0.88368,3.696506,4.781738,4.057676,0.615957,2.017544,2.079415,0.695799,-0.317801,4.547422,4.69208,-1.856692,1.989654,3.597432,5.088923,0.728586,2.882263,4.744108,4.664859,3.31459,5.658775,2.186352,3.792426,4.593114,3.427585,3.383968,0.817833,4.12347,5.736952,3.164629,0.478957,2.903134,4.983026,1.495533,-1.24447,2.283889,2.992391,4.274561,3.050697,3.861495,2.154993,1.870909,4.111338,5.699397,3.79278,6.214672,4.344772,2.366503,4.617389,7.012753,4.890179,4.345452,1.65658,2.744871,2.683061,3.498834,4.742599,5.308868,2.334874,3.670402,2.309938,1.553829,1.603073,1.395088,3.994342,-0.448493,0.789936,3.172436,-0.67315,0.970993,4.077808,3.570237,2.956357,1.781943,3.147866,4.646808,1.506054,2.113119,4.388977,3.155629,2.860701,3.553383,3.950706,2.198082,3.74153,0
500,467,-0.445167,-2.212286,0.770178,1.352878,0.465083,2.254663,0.623833,-1.966034,-0.902846,1.458895,0.06164,-1.946564,-3.203844,-0.977422,1.36523,-1.26583,1.928526,2.367521,-1.781625,-0.787057,1.700153,-2.017446,2.214519,1.718183,-2.546553,-0.106842,-0.738803,-0.440889,-0.131825,0.937575,0.222636,0.148954,1.709883,0.595898,-4.195473,1.818017,1.812186,-0.369057,0.09995,0.105611,1.781187,-0.713038,0.899811,1.474554,1.383855,0.251754,-1.853151,-2.532797,2.335989,-2.064277,2.426116,-2.476885,-1.157276,2.097191,0.4479,-0.28642,1.297046,1.610359,-0.183467,1.884877,0.581887,-2.500635,2.292861,-0.093802,-1.373514,-6.627299,-0.483707,-2.25087,-3.505401,-2.004073,-0.254938,0.144257,2.474477,0.614987,-0.036336,2.128783,2.077514,-0.124008,-1.21443,1.110007,-0.691755,-2.067117,-0.651747,3.328011,-0.177481,-3.144239,-2.330788,-3.589148,1.072774,-0.45763,-0.924223,0.114685,-3.5671,-0.109154,-2.072614,-1.499204,-2.785911,-3.104574,-2.810977,-0.910072,-1.287182,-1.729219,-4.875377,0.96308,2.312797,3.980389,-0.796889,-1.483803,-1.350445,-0.54658,-0.143203,-2.692292,2.028864,1.965263,0.526591,-0.532649,-2.047827,-2.638665,-1.540826,0
501,321,-1.158469,-0.362635,-1.194746,-0.053325,1.116116,1.585147,0.361556,-0.677217,0.311559,1.078107,1.990268,-1.197673,-1.640121,-0.044908,0.886951,2.649583,0.923458,0.679655,-0.572391,-0.72196,0.316429,0.58854,0.120041,-1.052225,-2.475007,-0.983715,1.161146,0.484329,0.479896,-0.603018,0.363828,1.154984,0.447476,1.238025,-3.711543,-1.111949,0.522149,-0.727052,0.937826,0.013019,0.035106,1.787413,1.243561,1.687171,0.198188,2.638752,-0.955022,1.096197,0.684143,0.458156,-0.232033,-1.487315,-0.459612,0.745797,0.574924,-0.798719,-0.09055,0.473362,0.172277,2.984726,0.249803,-1.301991,1.069668,1.463251,-0.836018,-1.809939,-1.085355,-0.449244,0.95616,0.08654,-0.336668,1.412452,-0.327306,-1.233037,-2.195581,1.09469,0.270941,0.614856,2.739637,-0.833755,-0.226005,-1.739842,-0.192315,-0.202204,-0.824467,0.075124,-2.390925,-0.880085,-0.144747,0.187431,0.103322,0.130163,-2.160648,-0.376198,-0.813981,-0.222992,0.370324,-3.334217,0.904239,0.462764,0.808746,-0.407761,-0.552924,1.049178,-1.204569,-0.447456,1.081411,-1.263731,-0.953325,-0.264997,0.433215,-2.090676,-0.42469,-0.166739,0.992744,-0.961668,-4.161221,-0.938873,-2.299776,0
503,277,-0.748945,-2.427377,-0.537868,0.668487,0.951099,0.986694,-1.362345,-1.903924,1.339488,-0.810563,1.023552,-1.498058,-1.536411,-0.563555,0.617011,-1.863145,2.200514,-0.252974,-0.285734,-0.055772,1.259339,-1.135729,1.351712,0.539912,-4.906492,-1.717526,-1.977212,-0.507312,-0.592374,-0.032937,0.633221,-0.563117,1.059469,-0.25216,-3.739025,-0.516629,1.070278,0.405843,0.080194,-1.442826,-0.12132,1.782406,-0.329856,0.755079,0.67478,0.214712,-2.722205,-0.549346,1.085365,-1.751576,0.57582,-1.927564,-1.275373,0.840827,1.586624,-0.652299,1.514858,0.935287,0.512228,1.720623,1.461144,-0.49263,1.842894,0.122548,-2.283476,-3.845879,-0.921225,-1.605319,-1.086817,-0.175126,-0.037994,0.647849,0.511281,0.502655,-1.822809,0.484728,0.545325,0.202948,-1.013618,-1.115902,0.983608,-2.186894,0.509543,0.227304,0.442912,-3.252781,-2.674008,0.953606,-0.321525,1.382103,-1.164906,-0.090624,-2.18779,0.309484,-0.613424,-0.44097,-1.322812,-4.565787,-1.787149,-0.242938,0.20048,-2.581914,-2.190626,0.06184,1.434427,0.82623,-0.946854,-1.420367,-1.804125,-1.052168,-1.615628,-0.741105,0.007129,0.181307,-0.026049,-0.51312,-3.991248,-1.18868,-1.284304,0
504,510,-1.312824,-5.529985,-5.826399,-1.666974,-2.331983,-2.277893,-3.668039,-6.433405,-0.336495,-1.292283,-3.197617,-2.918543,-3.726221,-4.657845,-2.278079,-1.225694,-2.150975,-3.566149,-2.486023,-1.331965,-1.603114,-3.948674,-1.591405,-2.837483,-4.84724,-1.458286,-4.427759,0.813948,-3.030902,-1.894832,-1.438199,-1.534266,-1.970799,-2.019431,-7.305331,-3.292635,-0.045354,-2.67264,-1.211571,0.787493,-2.346093,-0.499826,-0.080942,-1.562563,-3.054105,0.137663,-3.609027,-5.511039,-1.118363,-1.356764,-1.037246,-6.477614,-4.820799,-1.133729,0.649597,-1.753933,-2.546622,-3.454356,-1.917027,0.163123,1.355302,-4.000013,-0.295094,-2.462083,-2.209912,-7.435169,-1.451119,-2.28761,-1.577925,-2.026487,-0.133749,0.674445,0.044784,-2.38435,-2.11011,-0.003235,-2.029813,-3.173599,-3.235901,-7.614524,-0.983916,-3.880722,-2.390946,-3.652102,-2.551258,-6.594768,-5.385468,-2.053844,-2.622498,-1.144248,-4.592749,-3.815015,-3.268051,-1.358574,-3.04603,-0.272205,-1.851055,-4.484615,-3.634907,-1.479559,-1.38776,-3.826499,-4.411814,-1.145878,-0.817254,-0.276546,-1.773505,-0.857352,-5.394153,-3.926241,-0.617391,-2.325898,-0.834877,-1.255733,0.616099,-3.317631,-5.508625,-2.176965,-3.356392,0
506,272,-0.407598,0.256937,0.323512,0.083504,-0.354851,0.236068,1.528589,-0.500722,0.699956,0.949941,1.259973,-0.482354,-0.258105,-0.30052,1.100926,2.057974,0.245753,0.484768,-0.250176,0.589537,0.63511,2.022687,-0.55458,0.18817,-1.797904,2.454086,1.999372,0.752785,0.418416,-0.471795,-0.068598,1.34875,0.30081,-0.321171,-0.955519,1.441084,1.682777,-0.077544,0.348463,0.012004,1.047122,-0.201622,2.01847,-0.121625,-0.509427,0.789509,1.657038,-0.693113,3.217785,1.717073,0.494308,-0.76543,0.774485,1.651621,1.391643,-0.886176,0.781347,-0.730389,0.336266,1.030701,-0.011008,1.767414,0.715122,2.762833,1.02005,1.070992,2.221162,1.037161,-1.358657,0.926252,1.55084,0.964939,0.299355,0.909878,1.574096,2.299577,0.653533,0.53116,1.934121,-0.306975,1.177937,1.563115,0.85568,-0.487684,2.025845,0.321203,-2.071024,0.197301,1.215544,-1.108574,1.913188,2.174341,-1.509161,0.330173,0.67481,0.809939,0.435088,-1.808743,0.974396,0.00622,-0.246593,1.589597,-0.398423,0.893823,0.343019,0.99662,1.876621,1.514933,2.611214,2.338646,2.919299,1.761021,1.11445,1.497471,1.894968,1.635785,1.73355,1.484332,1.045225,0
508,405,-3.764936,-6.701078,-7.84955,-2.883347,-3.621012,-2.597788,-3.685583,-5.620387,-1.940037,-4.053237,-3.343115,-5.365374,-6.115568,-5.055668,-3.848355,-2.14659,-3.698985,-4.513556,-5.668464,-3.778319,-3.287667,-2.46416,-2.991832,-3.727173,-7.155737,-4.483767,-4.420097,-2.997973,-3.455094,-3.497808,-1.130244,-3.089902,-3.465651,-3.55748,-8.07025,-3.466628,-1.63386,-2.47967,-3.282565,-3.736484,-4.273898,-2.382621,-1.124083,-2.626579,-5.40651,-4.41493,-3.869076,-5.426395,-1.795361,-3.23248,-3.335198,-6.098914,-4.301268,-1.828999,-2.257428,-4.294031,-2.490335,-2.621101,-3.191735,-2.001299,-0.141692,-2.647241,-2.536105,-4.098035,-3.760378,-8.211061,-2.805441,-4.033487,-4.517468,-2.706282,-2.085034,-1.799851,-1.985168,-3.566636,-3.374296,-2.242945,-2.726639,-3.328274,-3.021423,-5.94041,-3.488665,-5.490626,-3.983226,-6.22608,-2.968692,-5.486869,-6.152708,-3.808092,-3.361101,-1.364032,-3.697696,-4.218958,-7.153947,-3.184471,-4.236459,-3.461751,-3.144013,-5.918886,-5.886367,-3.825356,-2.258363,-3.675471,-6.2267,-1.869145,-2.325853,-1.727155,-0.81463,-2.138434,-4.075077,-4.265686,-3.01325,-3.846734,-1.911487,-2.746776,-2.046808,-3.485332,-5.29702,-3.630638,-2.563078,0
509,355,0.364585,0.039313,0.388056,-0.162301,1.799383,2.485159,0.553427,1.47885,1.161074,0.878799,-0.022233,0.32337,-0.239283,0.367969,1.789256,1.081012,1.760465,1.653082,-1.249894,-0.978946,1.1934,0.51374,0.13476,1.380026,-4.473247,0.333061,0.034669,1.270311,-0.0662,0.16537,-0.319091,-0.622968,0.311623,-0.616203,-0.805907,1.440716,-1.393507,-1.156543,-0.019385,-1.254004,0.336684,1.799644,0.281142,2.698889,0.466915,2.209582,-1.648505,2.796943,2.020178,0.33305,0.357781,0.645444,2.375922,0.922897,1.506422,-0.128523,1.308722,0.755111,0.222302,0.948705,-3.050371,-0.415145,1.29772,4.175543,0.687122,2.043531,0.869862,0.191074,5.274383,-0.719667,1.50008,1.854821,2.223891,1.747709,0.001904,1.89388,0.90219,0.901536,0.813814,1.740935,1.61135,-0.967908,-0.489529,1.76993,0.655001,0.798584,-3.165157,-1.208529,1.759265,-0.822642,0.892055,3.067033,-2.38099,1.552721,1.117184,0.738352,4.11901,-1.48002,3.231222,-1.33607,0.42785,0.738842,2.751011,0.952776,1.463818,1.125446,0.840325,0.356261,1.361025,1.735103,0.72613,0.445292,1.352761,1.641621,1.407916,-0.722072,1.42635,0.030091,0.723264,0
